date,temp_2m,dewpoint_2m,surface_pressure,wind_u,wind_v,water_vapour,relative_humidity,wind_speed,precipitation
1994-11-22,27.729706,12.042511,876.73376,-0.47373962,0.09236908,28.415157,37.798264,0.48266062,0.203
1994-11-23,27.591736,12.727966,876.78015,1.4185333,0.6604843,29.7403,39.85839,1.5647608,0.209
1994-11-24,26.226044,15.9216,877.57764,1.796318,0.7778549,34.47477,53.098804,1.9575026,11.316
1994-11-25,23.894012,16.218872,878.7322,-1.8825989,-0.6143074,32.48576,62.184288,1.9802909,2.658
1994-11-26,24.671448,17.107056,879.5575,-3.1382065,-0.8010597,33.469078,62.797226,3.2388327,3.978
1994-11-27,24.610748,15.077087,878.1891,-2.3293495,-1.0919876,26.823803,55.37026,2.5726068,0.495
1994-11-28,25.580872,12.083618,876.8814,-0.8283081,-1.528965,23.133797,43.013805,1.7389158,0.031
1994-11-29,23.968567,15.532562,878.71954,-0.27680588,-0.10044479,32.59837,59.25008,0.29446673,6.43
1994-11-30,20.095062,16.900726,880.1664,-4.2498207,-1.2167206,37.27964,81.86914,4.420564,54.483
1994-12-01,20.54013,16.72168,880.2567,-2.2582664,-2.4556808,37.25935,78.7498,3.3361857,10.118
1994-12-02,20.63327,17.93454,881.09094,-0.3834076,-1.102684,38.97082,84.535614,1.1674389,11.551
1994-12-03,23.1445,18.068665,880.3655,-0.5551071,0.19210815,33.062477,73.13734,0.5874091,10.846
1994-12-04,22.633636,16.707916,880.2942,-3.4743462,-0.59571075,25.946575,69.22347,3.5250466,2.227
1994-12-05,23.125946,13.560272,880.9408,-2.6854973,-0.7435112,20.715729,54.884075,2.786522,0.004
1994-12-06,23.919098,12.787537,881.0139,-2.2062416,-0.9344902,19.695578,49.74871,2.3959913,0.004
1994-12-07,24.626678,12.699371,880.525,-1.8777237,-0.8233032,23.100925,47.408188,2.0502863,0.065
1994-12-08,24.164825,14.110321,879.85266,-2.4952087,-0.9867134,26.12004,53.42933,2.6832201,10.823
1994-12-09,22.711212,15.394836,879.52716,-0.5156784,-0.7266388,33.025635,63.360638,0.89102644,2.736
1994-12-10,22.210907,17.41867,879.03265,-0.5888176,-0.122528076,34.089405,74.294586,0.601431,27.254
1994-12-11,21.670197,17.604126,879.45984,-1.5038834,0.61693954,33.279655,77.69006,1.625509,3.542
1994-12-12,19.633362,14.498016,882.10596,-4.341442,1.2571106,24.823215,72.239975,4.519784,0.53
1994-12-13,20.125275,14.163574,881.6442,-2.812973,-1.089428,16.91838,68.57195,3.016566,0.534
1994-12-14,21.529388,11.219208,880.6922,-1.7873917,-0.72472,12.676101,51.864613,1.928727,0.0
1994-12-15,24.315338,10.571533,880.7703,-2.2427902,-1.3894081,13.243773,41.9676,2.6382878,0.0
1994-12-16,24.02069,8.188873,881.97125,-3.1578026,-1.3679123,12.840874,36.39337,3.4413517,0.0
1994-12-17,25.117493,9.954437,880.9383,-1.8473167,-1.4123001,19.808762,38.38903,2.3253324,0.0
1994-12-18,25.764679,11.232269,878.8098,-0.49500275,-1.276329,25.424614,40.221443,1.368957,0.104
1994-12-19,25.844513,12.890472,879.4317,-1.6036911,-1.3335152,30.619122,44.64842,2.0856864,3.923
1994-12-20,25.68393,14.805908,879.7405,-1.6518669,-0.7409859,29.357742,51.043255,1.8104486,0.0
1994-12-21,25.58487,15.505951,879.5014,-1.1859322,-2.0132904,30.872673,53.706463,2.3366158,3.258
1994-12-22,24.112183,16.878174,879.0687,-1.1035194,-1.5735474,35.934284,64.00156,1.9219278,3.957
1994-12-23,24.202179,18.231476,878.4675,-0.6193085,-1.4835854,38.205997,69.32957,1.6076593,9.096
1994-12-24,23.270996,18.63684,878.61346,1.084919,-1.5970383,40.27238,75.21236,1.9306942,46.779
1994-12-25,23.276215,16.586945,878.73236,-0.34672928,-1.0604172,37.824112,66.0725,1.1156638,0.045
1994-12-26,23.184662,18.504639,878.6884,-0.3514557,-1.3578415,40.764465,74.98272,1.4025886,24.528
1994-12-27,22.279755,19.43863,878.7344,-1.7619743,-1.7512436,41.664795,83.96613,2.4842317,41.59
1994-12-28,20.987518,19.095978,878.6392,-0.3909874,-1.4053917,40.592167,88.95227,1.4587655,39.958
1994-12-29,21.556915,19.271301,879.01764,-0.42731857,-1.8329735,39.961323,86.84361,1.8821245,40.413
1994-12-30,22.525055,19.221954,878.52563,-0.2443428,-1.0115662,38.554947,81.615364,1.0406581,24.508
1994-12-31,22.813019,18.857422,878.4509,0.4941635,-0.5675659,36.55948,78.39907,0.7525481,14.181
1995-01-01,23.920319,18.060059,878.3114,-0.109069824,-0.058647156,26.034962,69.75795,0.123837456,0.549
1995-01-02,24.384674,17.586426,879.4384,-1.9650536,0.7256355,27.031376,65.84843,2.0947511,0.259
1995-01-03,23.50235,18.17215,879.8881,-2.9048157,0.32772064,25.662014,72.04082,2.923244,3.383
1995-01-04,22.652496,17.292938,879.7372,-3.3433418,0.41927338,26.88691,71.7548,3.3695288,3.885
1995-01-05,21.806976,16.035004,880.91656,-2.8851929,0.42570496,24.077469,69.744026,2.9164298,2.373
1995-01-06,22.691406,15.662628,880.3753,-2.3026123,-0.0856514,21.976017,64.53459,2.3042047,2.141
1995-01-07,22.17392,15.089294,879.1238,-1.6003952,-1.1715126,20.778286,64.19196,1.9833574,0.332
1995-01-08,24.796814,15.862091,878.9964,-0.35052872,-1.9532471,23.716248,57.583862,1.9844507,0.063
1995-01-09,25.35205,15.951263,877.78784,-0.14376068,-0.88938904,31.310215,56.028072,0.90093285,0.887
1995-01-10,21.13095,17.164856,878.6033,-1.4502182,-1.453846,35.44406,78.10196,2.053485,9.353
1995-01-11,22.521301,17.906036,879.1708,-2.3181381,-2.392334,35.6937,75.17955,3.33122,4.247
1995-01-12,22.940216,18.263458,880.3897,-1.5342352,-2.494793,37.44368,74.95802,2.9288,5.641
1995-01-13,21.44571,18.337097,880.4989,-0.28479385,-0.70158386,38.370346,82.47947,0.7571839,18.563
1995-01-14,21.713959,18.675476,879.59406,-0.62321854,-0.46539307,37.578556,82.87461,0.77781236,18.116
1995-01-15,21.47342,18.851044,879.54486,-0.051742554,-1.9697952,38.081356,85.03084,1.9704747,17.949
1995-01-16,22.184357,18.940735,878.4164,0.7904625,-1.56464,35.42617,81.87593,1.7529773,51.682
1995-01-17,21.80957,18.306854,877.3075,0.6305275,-0.9591942,34.539955,80.51165,1.1478755,29.376
1995-01-18,21.537323,18.491241,877.4419,0.63710785,-0.78482056,34.42403,82.814255,1.0108658,60.461
1995-01-19,21.372772,18.841492,879.4592,0.88713074,-0.16895676,37.75792,85.50561,0.9030766,78.619
1995-01-20,20.721039,18.766815,879.94904,-1.8038788,0.8729706,39.246307,88.583534,2.0040102,38.863
1995-01-21,21.255585,18.437317,879.02966,-3.3390694,0.9310417,36.874725,83.97184,3.4664423,28.6
1995-01-22,20.660248,17.743927,879.26953,-2.686695,0.021533966,28.922455,83.38878,2.6867814,22.628
1995-01-23,21.855316,16.356201,879.23157,-1.5326614,-0.62618256,21.016354,70.976845,1.6556436,1.006
1995-01-24,21.981049,15.948273,879.2517,-0.9879265,0.1495018,18.571585,68.62599,0.9991744,0.252
1995-01-25,23.834076,15.78598,878.6917,-0.82767105,-0.5262604,21.929731,60.707794,0.9808105,0.154
1995-01-26,24.294525,17.180359,878.70544,-1.2708359,-1.2104759,23.516796,64.52864,1.7550714,0.001
1995-01-27,25.168365,18.74472,878.58374,-0.88357925,-1.5563431,30.074238,67.57738,1.7896693,0.277
1995-01-28,22.952576,18.967072,879.26544,-1.5357056,-1.2124519,31.38372,78.273026,1.9566377,28.228
1995-01-29,23.816193,17.523285,878.5728,-2.318264,-0.93520355,23.19664,67.86329,2.4997907,0.004
1995-01-30,24.54367,16.022583,878.015,-1.8396301,-1.6948586,23.116333,59.06406,2.5013566,0.027
1995-01-31,23.200531,16.775421,877.8425,-0.84960175,-1.3427887,29.944977,67.1745,1.5889949,1.21
1995-02-01,23.882355,18.202728,878.50903,-0.84710693,-0.88801575,34.848007,70.54656,1.227258,20.187
1995-02-02,23.884186,18.874115,879.5595,-2.1109467,-0.017765045,35.744606,73.56686,2.1110215,33.223
1995-02-03,22.592712,19.304901,880.32983,-3.4163895,0.8834877,38.70652,81.70157,3.5287771,2.427
1995-02-04,22.979462,17.586945,880.39343,-2.8415527,-0.1273613,30.378178,71.66485,2.8444057,2.144
1995-02-05,23.174103,16.016144,880.2908,-2.2728424,-0.3515091,29.080574,64.107956,2.2998633,0.96
1995-02-06,22.76712,16.5961,879.3497,-1.4402924,-0.5342064,32.29898,68.17928,1.5361701,1.039
1995-02-07,22.712952,18.392426,879.71655,0.93766403,-1.4698601,35.006874,76.61457,1.7434742,25.147
1995-02-08,21.611542,18.37622,879.7484,1.3849792,-0.8677597,37.218784,81.84717,1.6343727,30.213
1995-02-09,20.821869,17.789673,879.7544,-0.8845749,-0.43275833,36.0975,82.801384,0.9847601,26.925
1995-02-10,20.066254,18.179535,879.6122,-2.8838577,-0.14621735,38.67749,88.90588,2.887562,36.9
1995-02-11,21.013763,18.71225,880.1355,-1.4805832,-0.9439049,39.063854,86.7067,1.7558709,26.953
1995-02-12,22.061981,17.864136,880.6295,0.6307335,-0.63352203,29.62278,77.10674,0.89396584,3.529
1995-02-13,21.71521,18.20871,880.57263,-1.4150276,-1.039196,26.41373,80.48002,1.7556285,10.697
1995-02-14,21.714142,17.322235,879.3539,-0.9885597,-1.2420044,22.859425,76.115166,1.5873958,2.299
1995-02-15,22.70868,16.03656,878.7589,-0.51950073,-1.5979614,20.973629,66.02624,1.6802862,0.302
1995-02-16,23.23706,15.836761,878.8092,0.050502777,-0.5172577,25.87996,63.136948,0.5197173,0.303
1995-02-17,22.8367,17.59964,878.46466,-0.5772667,-0.33161545,33.707264,72.34506,0.6657369,2.029
1995-02-18,21.991425,18.207733,877.4472,-0.1360817,-1.7630692,36.252583,79.129486,1.768313,22.326
1995-02-19,21.65387,18.137054,877.7553,0.015693665,-1.9420433,37.860332,80.41977,1.9421067,23.978
1995-02-20,21.82306,18.219147,877.1503,0.57271576,-1.6405678,38.56948,80.00394,1.7376611,9.124
1995-02-21,21.980743,19.341736,876.91296,-1.0151978,-0.95277405,40.12243,84.995865,1.3922662,16.073
1995-02-22,21.220734,18.57602,877.3642,-3.852169,-0.69101334,37.299652,84.88558,3.9136562,36.904
1995-02-23,20.41687,18.16391,880.0552,-2.5201492,-1.1211624,35.850327,86.91495,2.7582889,18.129
1995-02-24,20.856598,17.901093,881.03046,-1.0319519,0.17515564,33.08638,83.20611,1.0467111,28.146
1995-02-25,21.071014,17.895142,880.4891,-1.193161,0.47209167,30.453148,82.08608,1.2831616,11.331
1995-02-26,21.150726,17.599335,879.2413,-1.0116463,-0.6849899,25.04794,80.17755,1.2217362,2.069
1995-02-27,20.993622,16.95398,879.0017,-0.96187973,-0.9096718,25.484497,77.71877,1.3239015,10.315
1995-02-28,21.554321,17.30066,879.73315,-0.9237938,-1.1751175,26.839817,76.75796,1.4947562,1.311
1995-03-01,21.592377,17.664398,879.85046,-1.6565781,-0.6215515,27.729649,78.35779,1.7693437,15.203
1995-03-02,21.66043,17.849396,879.53986,-2.0660133,-0.67660904,27.424038,78.94686,2.173985,2.004
1995-03-03,20.902985,17.34311,880.7644,-2.0462036,-0.5127716,27.945007,80.101135,2.109475,1.807
1995-03-04,20.35019,16.966461,881.688,-2.0053291,-0.52822876,24.054386,80.92478,2.0737336,2.521
1995-03-05,20.126617,15.301605,881.1033,-2.2720108,-0.13474655,21.315214,73.78574,2.276003,1.929
1995-03-06,20.981232,15.36319,879.4747,-2.1790886,0.23467255,20.805725,70.27596,2.1916885,0.226
1995-03-07,20.84018,16.362091,879.3528,-2.2763977,-1.0863686,26.4892,75.56077,2.5223367,9.391
1995-03-08,21.786041,17.470306,880.1183,-2.1348076,-0.22383499,30.011486,76.49355,2.1465101,2.416
1995-03-09,22.437042,16.416107,879.55096,-1.7704964,0.19760513,28.229008,68.76756,1.7814896,0.34
1995-03-10,21.696716,16.621552,880.28906,-3.2726479,0.009883881,25.528439,72.88746,3.2726626,0.87
1995-03-11,21.365814,15.329193,880.3533,-2.807808,0.082221985,21.797333,68.48741,2.8090115,0.927
1995-03-12,21.802307,14.609894,880.04626,-2.1570854,-0.26830292,26.124935,63.6668,2.1737075,1.161
1995-03-13,22.239777,15.87915,878.9973,-0.9080925,-0.0040740967,29.414948,67.255035,0.9081016,1.146
1995-03-14,21.521881,14.207062,878.9794,-2.528225,0.87924194,26.48816,63.103287,2.6767495,0.027
1995-03-15,21.28482,12.659271,880.3091,-3.3415527,1.2842026,23.66666,57.887356,3.5798256,0.343
1995-03-16,20.993988,14.086029,881.6717,-3.3937263,0.7735138,24.653618,64.670586,3.4807618,0.748
1995-03-17,21.445068,15.596161,882.0442,-2.9167519,-0.11104202,24.767864,69.33214,2.9188647,0.796
1995-03-18,23.394745,15.249664,881.8789,-2.3421898,-0.22153854,24.581947,60.23022,2.3526437,0.219
1995-03-19,23.553558,14.066528,880.8683,-2.130413,-0.23153305,21.309912,55.27274,2.1429574,0.0
1995-03-20,23.942902,13.344452,879.7081,-2.442356,-0.5468521,20.081669,51.517677,2.5028286,0.0
1995-03-21,23.745605,12.662811,879.52515,-1.2905998,-0.8116379,20.280396,49.86163,1.5245996,0.0
1995-03-22,24.425201,14.011444,878.65955,-1.7464676,-1.3490295,23.484268,52.265995,2.2068143,0.003
1995-03-23,24.020782,15.498657,877.6777,-2.8681679,-1.7620659,25.680733,58.936356,3.3661942,0.031
1995-03-24,23.36435,17.01535,878.72675,-1.063034,-2.1620255,34.646053,67.532646,2.4092314,9.281
1995-03-25,20.871185,18.19516,879.9305,-1.9873772,-0.9376488,38.987007,84.68195,2.1974652,82.837
1995-03-26,21.638947,18.471588,879.88654,-1.0433846,-1.8733215,39.4397,82.19982,2.1442912,26.269
1995-03-27,21.23056,18.301117,879.5669,-0.7313576,-0.73630905,36.831577,83.38582,1.0378029,17.046
1995-03-28,21.02353,18.540924,881.17377,-1.1192741,0.15646744,36.56971,85.73087,1.1301578,30.295
1995-03-29,21.467072,18.728912,881.53107,-3.4220543,-0.22465897,32.82931,84.41721,3.4294207,3.924
1995-03-30,22.699738,17.323273,880.6061,-2.174244,-1.1174278,23.97084,71.68673,2.4445822,0.819
1995-03-31,23.18811,17.959686,881.3223,-1.3287163,-0.057510376,28.542053,72.446815,1.3299603,1.004
1995-04-01,22.624603,17.582,882.28217,-3.6242561,0.9788666,26.64035,73.200134,3.7541194,2.389
1995-04-02,20.093353,16.613556,882.46204,-3.6524773,0.709671,30.643745,80.39906,3.7207825,5.073
1995-04-03,19.396576,15.974762,881.72034,-2.2099304,0.3393402,32.148685,80.60313,2.235832,4.037
1995-04-04,20.334564,15.054718,881.01483,-1.1779938,0.2851944,25.204582,71.697296,1.2120252,1.123
1995-04-05,20.478607,13.977539,880.83344,-2.3831215,0.72250366,21.819664,66.287674,2.4902368,1.637
1995-04-06,19.745758,13.453827,882.22455,-2.7064552,0.80835724,20.043684,67.04114,2.824596,1.575
1995-04-07,19.424225,12.944092,882.20233,-2.4003181,-0.40301514,19.506887,66.15632,2.4339163,0.565
1995-04-08,19.095367,13.842438,880.85156,-2.2318,-0.11584473,22.333908,71.59426,2.2348046,0.429
1995-04-09,19.987274,14.124908,879.71906,-2.2205315,0.41262817,21.53481,68.9871,2.2585442,0.805
1995-04-10,20.531036,14.606903,881.3586,-2.4461632,1.6602631,22.884796,68.81917,2.9563808,0.57
1995-04-11,19.635345,11.599976,883.877,-4.1275215,2.6722221,20.051006,59.774178,4.9170322,0.03
1995-04-12,17.879852,11.006866,884.46875,-2.9471207,1.4975166,17.179047,64.13682,3.305764,0.139
1995-04-13,17.671234,10.25412,883.02045,-2.345913,-0.103523254,14.359562,61.808838,2.348196,0.073
1995-04-14,18.72757,8.406372,882.6169,-2.3177757,0.047466278,13.217825,51.083916,2.3182616,0.0
1995-04-15,20.40561,9.278168,882.09534,-2.2939835,-0.31629944,11.549895,48.817963,2.3156867,0.0
1995-04-16,20.43576,7.4544983,881.52924,-1.7269974,-0.30793762,9.97558,43.062008,1.7542365,0.0
1995-04-17,19.84143,7.8088074,881.90796,-2.6112328,-0.4497528,12.55174,45.76643,2.6496818,0.0
1995-04-18,19.980865,9.990082,881.882,-3.4555664,-0.3055954,13.565777,52.56872,3.4690528,0.0
1995-04-19,19.689972,10.694977,880.577,-2.274643,-0.81513214,14.730762,56.102676,2.4162867,0.0
1995-04-20,21.283112,11.106873,878.5034,-0.7212601,-1.2980156,17.04337,52.262314,1.4849446,0.005
1995-04-21,22.234589,10.517609,878.0025,-1.5730476,-1.0894966,19.279854,47.416904,1.9135,0.0
1995-04-22,23.098114,9.4592285,878.9928,-1.8270302,-1.348114,18.610954,41.920383,2.2705617,0.0
1995-04-23,23.308746,11.290253,878.9433,-1.9403305,-1.4801025,20.607677,46.76709,2.440407,0.0
1995-04-24,23.220917,11.0668335,877.9875,-1.388504,-1.9083328,21.796932,46.324745,2.3600163,0.0
1995-04-25,23.357697,9.265076,877.8567,-1.6103477,-1.0067787,20.098824,40.73281,1.8991637,0.0
1995-04-26,24.048737,10.119354,878.7356,-1.6535339,-0.88835526,20.888336,41.376877,1.8770587,0.0
1995-04-27,24.780731,11.388519,878.85406,-1.8797684,-1.2571487,21.175697,43.090057,2.261405,0.0
1995-04-28,24.850647,11.212524,878.72156,-2.8554764,-1.6395607,21.065166,42.413372,3.2927048,0.0
1995-04-29,23.166626,12.644348,879.90936,-3.2541046,-1.2727089,24.573822,51.571198,3.4941359,0.033
1995-04-30,22.495148,13.952667,880.1155,-3.2897034,-1.0556602,26.410488,58.495148,3.454934,0.163
1995-05-01,22.00415,13.120453,880.5411,-3.1868591,-0.6530075,24.968197,57.09274,3.253074,0.022
1995-05-02,22.04834,14.248779,881.6116,-3.3079033,-0.7823334,26.534737,61.271656,3.3991573,0.351
1995-05-03,20.824127,12.862946,882.4963,-2.5381393,-0.20100784,24.257195,60.347946,2.5460863,0.1
1995-05-04,20.414917,12.154022,881.61597,-2.410614,-0.19138718,23.731136,59.076977,2.4181995,0.002
1995-05-05,20.209137,11.359589,879.673,-1.9677429,-0.23323059,22.189037,56.777126,1.9815168,0.039
1995-05-06,21.492218,11.110443,877.8775,-0.9243736,-1.5097504,24.53646,51.609306,1.7702578,0.051
1995-05-07,22.195953,11.921417,879.6227,-0.76348495,-1.3555565,26.926552,52.161694,1.5557772,0.058
1995-05-08,22.149536,12.337006,881.6236,-1.2436295,-0.2162323,27.43531,53.75926,1.2622879,0.063
1995-05-09,21.99936,11.925903,882.39764,-1.0947723,2.0648956,21.507183,52.80592,2.3371608,0.452
1995-05-10,19.463898,9.875397,883.702,-2.7843475,2.0325928,15.50991,53.866993,3.4473214,0.096
1995-05-11,18.055603,10.006256,884.085,-3.0730515,0.9118843,15.171267,59.340572,3.205492,0.195
1995-05-12,17.656036,9.778473,883.6197,-2.6947365,0.22956848,15.99246,59.93059,2.7044973,0.336
1995-05-13,17.186554,9.306671,884.4625,-2.5255585,0.3933792,16.497787,59.808826,2.556011,0.129
1995-05-14,16.821014,8.702515,884.8533,-2.6747932,1.0314407,15.690513,58.766407,2.8667734,0.047
1995-05-15,17.004425,9.786377,885.04596,-2.7099314,0.93304825,17.680199,62.482716,2.8660612,0.369
1995-05-16,17.11905,10.13089,885.2286,-2.4094543,0.7125282,17.1017,63.477654,2.5126016,0.284
1995-05-17,18.250732,9.620392,884.938,-2.6902046,0.40346146,15.756641,57.121967,2.720291,0.033
1995-05-18,18.198456,11.501068,885.3069,-2.932518,0.44696808,18.752855,64.95751,2.9663854,2.089
1995-05-19,19.16159,12.161163,883.5644,-3.0492096,-0.6836586,19.332039,63.881554,3.1249108,0.467
1995-05-20,19.63675,11.928955,882.1362,-0.46144104,-1.5711021,19.01632,61.080433,1.6374644,0.03
1995-05-21,21.000488,11.27066,879.733,-0.413929,-1.9643517,21.04889,53.75716,2.0074897,0.001
1995-05-22,22.750336,11.930756,879.35706,-1.5410576,-1.6371307,23.320217,50.464897,2.2483451,0.006
1995-05-23,20.378021,11.949951,881.3781,-1.7437019,0.93989944,29.835693,58.421562,1.9808855,0.028
1995-05-24,18.939484,13.13382,884.29205,-4.0766907,1.4605026,31.028984,69.03487,4.330413,0.275
1995-05-25,17.988586,12.834747,884.9977,-3.6330948,0.82123566,28.996151,71.85365,3.7247558,3.337
1995-05-26,17.579834,12.22934,885.2944,-3.3405342,-0.32871628,25.597378,70.85715,3.3566685,3.691
1995-05-27,16.96878,10.298096,885.1287,-3.0615883,-0.5166664,20.48098,64.80424,3.104878,0.011
1995-05-28,16.638336,9.963379,885.85706,-3.912384,-0.2352829,18.569807,64.71325,3.9194522,0.664
1995-05-29,16.608734,9.4964905,886.5686,-3.6361408,0.08534622,17.465666,62.83704,3.6371424,0.139
1995-05-30,16.59494,9.697662,885.5564,-2.2853851,0.20487595,15.938237,63.747025,2.29455,0.0
1995-05-31,16.731842,7.7952576,883.1987,-1.1439667,0.9428024,14.16422,55.572254,1.4824089,0.0
1995-06-01,16.744507,6.636444,882.95685,-2.425888,-0.3143425,14.304371,51.29636,2.4461694,0.01
1995-06-02,16.665192,7.5247803,884.02014,-3.2885628,-0.7020378,15.464715,54.788567,3.3626628,0.0
1995-06-03,15.762634,7.523163,885.3678,-3.549736,-0.7042732,17.722988,58.02608,3.618926,0.93
1995-06-04,15.230988,8.53244,884.2519,-2.9003372,-0.5577545,14.8575325,64.29939,2.9534805,0.0
1995-06-05,15.742767,6.554138,882.95483,-1.1528168,-0.08961105,13.545698,54.368813,1.1562943,0.004
1995-06-06,17.185394,5.168518,883.1397,-0.96871185,0.23518372,13.067736,45.07007,0.99685204,0.0
1995-06-07,17.338531,5.020294,885.2672,-2.847393,0.5005417,12.393951,44.177906,2.8910532,0.0
1995-06-08,15.347443,8.401764,887.5466,-3.6860733,-0.17219925,13.109493,63.258278,3.6900933,0.468
1995-06-09,14.069916,5.099701,886.2541,-2.2630043,0.22348404,9.354923,54.75647,2.2740128,0.0
1995-06-10,14.118286,3.2463074,884.60596,-1.8732224,0.6923332,6.8766165,47.93534,1.9970696,0.0
1995-06-11,14.544525,2.3245544,884.4211,-2.5179367,-0.4049492,6.3459587,43.682636,2.550292,0.0
1995-06-12,15.544434,3.130066,884.41174,-2.722393,-0.5582695,6.7340326,43.370144,2.7790446,0.0
1995-06-13,15.149536,3.5004578,884.117,-2.7857666,-0.7440109,7.828427,45.66127,2.883409,0.0
1995-06-14,14.689087,4.032501,882.6292,-2.1987457,-0.49116898,8.736634,48.82808,2.252938,0.0
1995-06-15,14.951996,3.2015991,881.72034,-0.3551941,0.28853607,9.351286,45.28004,0.45761985,0.0
1995-06-16,16.055756,2.9649658,881.6247,0.33723068,0.5886154,8.282334,41.487885,0.678375,0.0
1995-06-17,13.416229,-4.372162,883.7764,0.051826477,3.323738,5.441382,28.796812,3.324142,0.0
1995-06-18,12.048004,-3.9837341,884.4263,-1.6591492,1.8401299,4.60077,32.427837,2.4776711,0.0
1995-06-19,13.222443,0.83529663,885.60236,-2.527298,0.95274734,6.5561414,42.78278,2.700919,0.0
1995-06-20,13.920746,5.3626404,886.1097,-2.4885826,0.989727,10.125674,56.308205,2.6781714,0.0
1995-06-21,13.581512,4.6333313,885.5566,-1.8520164,0.4666748,10.768419,54.712814,1.9099085,0.0
1995-06-22,14.747467,5.760681,884.5781,-1.6468773,-0.06448364,12.211189,54.87004,1.6481392,0.007
1995-06-23,15.03537,6.5414124,883.9592,-1.3176613,0.81082535,12.240587,56.84269,1.5471486,0.0
1995-06-24,14.941437,5.1970215,883.2512,-1.921238,0.8948593,9.76803,52.111214,2.119417,0.0
1995-06-25,16.06247,7.4064636,883.71405,-2.8225632,-0.03453064,13.0229645,56.473595,2.8227744,0.001
1995-06-26,15.201447,6.6004944,885.9395,-3.0868683,-0.45430756,11.624548,56.468052,3.1201203,0.0
1995-06-27,15.07254,6.8019714,886.1813,-2.502655,-0.24041367,10.06565,57.73113,2.5141761,0.0
1995-06-28,15.248444,5.9667053,884.0034,-2.3529968,-0.18948364,9.997923,53.892048,2.3606138,0.0
1995-06-29,15.075867,3.876007,882.66705,-1.6197052,-0.81069565,8.502685,47.10654,1.8112627,0.0
1995-06-30,15.631287,5.2858276,883.5159,-1.3055305,-0.27310562,9.773375,50.162594,1.3337903,0.0
1995-07-01,15.857605,1.9832458,884.1439,-1.632988,0.6510887,7.739549,39.184803,1.7580007,0.0
1995-07-02,15.209503,3.0709534,884.76,-3.0567245,0.05091095,9.098926,44.12719,3.0571485,0.0
1995-07-03,14.056946,5.039734,884.77655,-2.7487411,-0.47906876,9.743224,54.5743,2.7901764,0.0
1995-07-04,13.837097,5.840973,884.8217,-2.4921227,-0.46632004,11.106756,58.52249,2.5353756,0.0
1995-07-05,14.683319,5.9183044,884.3016,-1.0756836,1.029522,11.261277,55.701332,1.4889629,0.0
1995-07-06,14.710602,5.473358,884.97327,-3.1200676,0.6109657,10.76069,53.916603,3.1793242,0.0
1995-07-07,14.253632,6.1636353,885.52795,-2.871334,-0.36706543,11.251247,58.247437,2.8947015,0.002
1995-07-08,13.375763,4.566345,884.8798,-1.8761864,0.10595703,10.293051,55.19172,1.8791759,0.0
1995-07-09,13.5711975,2.5758972,885.02295,-1.5999832,1.3106575,7.993346,47.365437,2.068277,0.0
1995-07-10,14.160614,-1.0120544,884.6855,-1.6142578,1.1288986,5.289324,35.20176,1.9698325,0.0
1995-07-11,15.398376,-1.3879395,883.1683,-2.1431198,0.62657547,5.489613,31.620335,2.2328367,0.0
1995-07-12,15.142303,0.16394043,883.2714,-2.4246979,-0.30389023,6.617693,35.99395,2.4436672,0.0
1995-07-13,14.641388,1.3599243,884.6653,-2.7714882,0.17855072,7.8484244,40.519928,2.7772336,0.0
1995-07-14,14.4626465,5.252289,886.97437,-3.403057,0.81108475,10.396119,53.95198,3.498379,0.0
1995-07-15,13.275391,6.8072205,887.26984,-3.1131897,0.89806366,11.909838,64.8786,3.240134,1.402
1995-07-16,13.06955,6.1214294,884.9197,-2.588894,-0.48903656,9.909709,62.725033,2.6346781,0.005
1995-07-17,12.811279,2.3034973,883.4478,-2.1643143,-0.46715546,6.9567437,48.818516,2.2141569,0.0
1995-07-18,14.222473,1.6528015,884.53485,-1.7276764,0.7229843,7.3387346,42.514328,1.8728513,0.0
1995-07-19,15.105255,2.641388,885.5528,-2.7870445,0.59215546,8.895866,43.092216,2.849257,0.0
1995-07-20,14.983154,5.955475,884.948,-3.1061935,-0.2048645,12.00712,54.77633,3.112942,0.001
1995-07-21,15.0503235,7.183563,882.6267,-0.6835251,-1.5073433,13.159614,59.345222,1.6550801,0.004
1995-07-22,16.186493,7.4721985,882.0048,-0.84815216,-0.51891327,12.227876,56.280697,0.99430025,0.0
1995-07-23,18.005066,6.864929,883.89575,-2.1263275,0.37993622,13.984284,48.11925,2.1600046,0.0
1995-07-24,18.1922,9.485046,885.0019,-3.4450989,-0.32233834,17.363148,56.813576,3.4601457,0.0
1995-07-25,16.636078,8.042816,884.91956,-3.0993004,-0.74970627,13.005636,56.860596,3.1886866,0.0
1995-07-26,14.8836975,4.901581,883.08813,-2.5434227,-0.126333,10.049237,51.240765,2.5465584,0.0
1995-07-27,15.3281555,4.3294373,882.55096,-2.2698784,-0.33083725,8.529368,47.846912,2.2938616,0.0
1995-07-28,16.579437,4.7585144,882.64954,-2.7154312,0.26004028,11.0600815,45.516922,2.727854,0.0
1995-07-29,16.303314,7.5019226,882.2681,-2.4695053,0.07908249,14.709697,55.976772,2.4707713,0.001
1995-07-30,17.319366,7.4322815,880.6245,-2.0295372,0.36825943,13.002375,52.23357,2.062677,0.0
